Jahr,Schul_ID,Status,Anzahl Aussenstellen,RB,KKZ,RKZ,Schulname,Strasse,PLZ,Ort,Telefon,Fax,Schulgliederung,Schulart,Schulform,Bildungsgangbezeichnung,Schueler_insgesamt,Schueler_in_Klassenstufe_1,Schueler_in_Klassenstufe 2,Schueler_in_Klassenstufe_3,Schueler_in_Klassenstufe_4,Schueler_in_Klassenstufe_5,Schueler_in_Klassenstufe_6,Schueler_in_Klassenstufe_7,Schueler_in_Klassenstufe_8,Schueler_in_Klassenstufe_9,Schueler_in_Klassenstufe_10,Schueler_in_Klassenstufe_11,Schueler_in_Klassenstufe_12,Schueler_in_Klassenstufe_13,Klassen_insgesamt,Klassen_in_Klassenstufe_1,Klassen_in_Klassenstufe_2,Klassen_in_Klassenstufe 3,Klassen_in_Klassenstufe 4,Klassen_in_Klassenstufe 5,Klassen_in_Klassenstufe 6,Klassen_in_Klassenstufe 7,Klassen_in_Klassenstufe 8,Klassen_in_Klassenstufe 9,Klassen_in_Klassenstufe 10,Klassen_in_Klassenstufe_11,Klassen_in_Klassenstufe_12,Klassen_in_Klassenstufe_13
2015,669240,p,0,4,435,435059,Freie Waldorfschule am Bodensee Rengoldshausen,Rengoldshauser Straße 20,88662,†berlingen,07551/830120,07551/8301-99,19110,19 - Freie Waldorfschulen,Freie Waldorfschule,Freie Waldorfschule,844,54,73,68,65,67,74,75,66,62,68,70,50,52,40,2,2,2,2,4,4,4,4,4,4,4,2,2
2015,669276,p,0,4,436,436081,Freie Waldorfschule Wangen,Rudolf-Steiner-Straße 4,88239,Wangen im Allgäu,07522/93180,07522/9318-24,19110,19 - Freie Waldorfschulen,Freie Waldorfschule,Freie Waldorfschule,402,28,23,30,29,29,38,30,52,32,32,35,30,14,19,1,1,1,1,1,2,1,3,2,2,2,1,1
2015,669279,p,0,1,111,111000,Michael-Bauer-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen Vaihingen,Othellostraße 5,70563,Stuttgart,0711/68689688,0711/68689688,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,98,0,0,0,35,0,0,0,0,63,0,0,0,0,9,0,0,0,4,0,0,0,0,5,0,0,0,0
2015,669315,p,1,1,116,116033,Janusz-Korczak-Schule Privates Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Emotionale und soziale Entwicklung am Heim,Bodelschwinghweg 28,73230,Kirchheim unter Teck,07021/5008-15,07021/5008-27,51191,51 - SBBZ,SBBZ Emotionale und soziale Entwicklung,"SBBZ mit dem Färderschwerpunkt Emotionale und soziale Entwicklung, Bildungsgang Färderschwerpunkt Lernen",36,0,0,0,9,0,0,0,0,27,0,0,0,0,5,0,0,0,1,0,0,0,0,4,0,0,0,0
2015,669315,p,1,1,116,116033,Janusz-Korczak-Schule Privates Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Emotionale und soziale Entwicklung am Heim,Bodelschwinghweg 28,73230,Kirchheim unter Teck,07021/5008-15,07021/5008-27,51195,51 - SBBZ,SBBZ Emotionale und soziale Entwicklung,"SBBZ mit dem Färderschwerpunkt Emotionale und soziale Entwicklung, Bildungsgang Werkrealschule",100,0,0,0,0,11,15,24,21,24,5,0,0,0,14,0,0,0,0,2,2,3,3,0,4,0,0,0
2015,669315,p,1,1,116,116033,Janusz-Korczak-Schule Privates Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Emotionale und soziale Entwicklung am Heim,Bodelschwinghweg 28,73230,Kirchheim unter Teck,07021/5008-15,07021/5008-27,51196,51 - SBBZ,SBBZ Emotionale und soziale Entwicklung,"SBBZ mit dem Färderschwerpunkt Emotionale und soziale Entwicklung, Bildungsgang Grundschule",50,7,11,18,14,0,0,0,0,0,0,0,0,0,6,0,2,2,2,0,0,0,0,0,0,0,0,0
2015,669366,p,0,1,117,117012,Privates Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Emotionale und soziale Entwicklung und Geistige Entwicklung am Heim des Heil- und Erziehungsinstituts Eckwälden,Dorfstraße 42,73087,Bad Boll,07164/91000-0,07164/91000-19,51122,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung,47,0,0,0,16,0,0,0,0,31,0,0,0,0,8,0,0,0,3,0,0,0,0,5,0,0,0,0
2015,669366,p,0,1,117,117012,Privates Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Emotionale und soziale Entwicklung und Geistige Entwicklung am Heim des Heil- und Erziehungsinstituts Eckwälden,Dorfstraße 42,73087,Bad Boll,07164/91000-0,07164/91000-19,51123,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung - Berufsschulstufe,33,0,0,0,0,0,0,0,0,0,33,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0
2015,669366,p,0,1,117,117012,Privates Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Emotionale und soziale Entwicklung und Geistige Entwicklung am Heim des Heil- und Erziehungsinstituts Eckwälden,Dorfstraße 42,73087,Bad Boll,07164/91000-0,07164/91000-19,51191,51 - SBBZ,SBBZ Emotionale und soziale Entwicklung,"SBBZ mit dem Färderschwerpunkt Emotionale und soziale Entwicklung, Bildungsgang Färderschwerpunkt Lernen",71,0,0,0,17,0,0,0,0,54,0,0,0,0,6,0,0,0,2,0,0,0,0,4,0,0,0,0
2015,669369,p,3,1,119,119085,Bodenwaldschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Emotionale und soziale Entwicklung der Paulinenpflege Winnenden,Friedrich-Jakob-Heim-Straße 44,71364,Winnenden,07195/695-7702,07195/695-703,51191,51 - SBBZ,SBBZ Emotionale und soziale Entwicklung,"SBBZ mit dem Färderschwerpunkt Emotionale und soziale Entwicklung, Bildungsgang Färderschwerpunkt Lernen",23,0,0,0,10,0,0,0,0,13,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0
2015,669369,p,3,1,119,119085,Bodenwaldschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Emotionale und soziale Entwicklung der Paulinenpflege Winnenden,Friedrich-Jakob-Heim-Straße 44,71364,Winnenden,07195/695-7702,07195/695-703,51195,51 - SBBZ,SBBZ Emotionale und soziale Entwicklung,"SBBZ mit dem Färderschwerpunkt Emotionale und soziale Entwicklung, Bildungsgang Werkrealschule",69,0,0,0,0,11,9,13,18,16,2,0,0,0,9,0,0,0,0,1,1,1,3,3,0,0,0,0
2015,669369,p,3,1,119,119085,Bodenwaldschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Emotionale und soziale Entwicklung der Paulinenpflege Winnenden,Friedrich-Jakob-Heim-Straße 44,71364,Winnenden,07195/695-7702,07195/695-703,51196,51 - SBBZ,SBBZ Emotionale und soziale Entwicklung,"SBBZ mit dem Färderschwerpunkt Emotionale und soziale Entwicklung, Bildungsgang Grundschule",50,4,12,17,17,0,0,0,0,0,0,0,0,0,6,0,2,2,2,0,0,0,0,0,0,0,0,0
2015,669441,p,0,2,215,215046,Waldhausschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Emotionale und soziale Entwicklung,Am Kaufmannsbrunnen 17c,76316,Malsch,07246/9223-0,07246/9223-99,51191,51 - SBBZ,SBBZ Emotionale und soziale Entwicklung,"SBBZ mit dem Färderschwerpunkt Emotionale und soziale Entwicklung, Bildungsgang Färderschwerpunkt Lernen",17,0,0,0,3,0,0,0,0,14,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0
2015,669441,p,0,2,215,215046,Waldhausschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Emotionale und soziale Entwicklung,Am Kaufmannsbrunnen 17c,76316,Malsch,07246/9223-0,07246/9223-99,51195,51 - SBBZ,SBBZ Emotionale und soziale Entwicklung,"SBBZ mit dem Färderschwerpunkt Emotionale und soziale Entwicklung, Bildungsgang Werkrealschule",24,0,0,0,0,4,6,3,6,4,1,0,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0
2015,669441,p,0,2,215,215046,Waldhausschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Emotionale und soziale Entwicklung,Am Kaufmannsbrunnen 17c,76316,Malsch,07246/9223-0,07246/9223-99,51196,51 - SBBZ,SBBZ Emotionale und soziale Entwicklung,"SBBZ mit dem Färderschwerpunkt Emotionale und soziale Entwicklung, Bildungsgang Grundschule",13,1,7,1,4,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
2015,669513,p,1,3,336,336069,Karl-Rolfus-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Geistige Entwicklung und Kärperliche und motorische Entwicklung und Schulkindergarten für Geistigbehinderte am St. Josefshaus,Hauptstraße 1,79618,Rheinfelden (Baden),07623/470-350,07623/470-274,51122,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung,24,0,0,0,18,0,0,0,0,6,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0
2015,669678,p,0,1,119,119093,Theodor-Dierlamm-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Geistige Entwicklung und Kärperliche und motorische Entwicklung und Schulkindergarten für Geistigbehinderte,Schloßberg 30,71394,Kernen im Remstal,07151/940-2236,07151/940-2765,51122,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung,30,0,0,0,6,0,0,0,0,24,0,0,0,0,5,0,0,0,1,0,0,0,0,4,0,0,0,0
2015,669678,p,0,1,119,119093,Theodor-Dierlamm-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Geistige Entwicklung und Kärperliche und motorische Entwicklung und Schulkindergarten für Geistigbehinderte,Schloßberg 30,71394,Kernen im Remstal,07151/940-2236,07151/940-2765,51123,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung - Berufsschulstufe,11,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
2015,669678,p,0,1,119,119093,Theodor-Dierlamm-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Geistige Entwicklung und Kärperliche und motorische Entwicklung und Schulkindergarten für Geistigbehinderte,Schloßberg 30,71394,Kernen im Remstal,07151/940-2236,07151/940-2765,51132,51 - SBBZ,SBBZ Kärperliche und motorische Entwicklung,"SBBZ mit dem Färderschwerpunkt Kärperliche und motorische Entwicklung, Bildungsgang Färderschwerpunkt Geistige Entwicklung",74,0,0,0,28,0,0,0,0,46,0,0,0,0,13,0,0,0,5,0,0,0,0,8,0,0,0,0
2015,669678,p,0,1,119,119093,Theodor-Dierlamm-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Geistige Entwicklung und Kärperliche und motorische Entwicklung und Schulkindergarten für Geistigbehinderte,Schloßberg 30,71394,Kernen im Remstal,07151/940-2236,07151/940-2765,51133,51 - SBBZ,SBBZ Kärperliche und motorische Entwicklung,"SBBZ mit dem Färderschwerpunkt Kärperliche und motorische Entwicklung, Bildungsgang Färderschwerpunkt Geistige Entwicklung - Berufsschulstufe",43,0,0,0,0,0,0,0,0,0,43,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0
2015,669714,p,0,1,111,111000,Karl-Schubert-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Geistige Entwicklung und Schulkindergarten für Geistigbehinderte Degerloch,Obere Weinsteige 40,70597,Stuttgart,0711/71915700,0711/71915729,51122,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung,69,0,0,0,25,0,0,0,0,44,0,0,0,0,11,0,0,0,4,0,0,0,0,7,0,0,0,0
2015,669714,p,0,1,111,111000,Karl-Schubert-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Geistige Entwicklung und Schulkindergarten für Geistigbehinderte Degerloch,Obere Weinsteige 40,70597,Stuttgart,0711/71915700,0711/71915729,51123,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung - Berufsschulstufe,22,0,0,0,0,0,0,0,0,0,22,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0
2015,669786,p,0,1,125,125059,Evangelische Stiftung Lichtenstern-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Geistige Entwicklung und Schulkindergarten für Geistigbehinderte,Im Klosterhof 10,74245,Läwenstein,07130/10-230,07130/10-259,51122,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung,33,0,0,0,19,0,0,0,0,14,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0
2015,669786,p,0,1,125,125059,Evangelische Stiftung Lichtenstern-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Geistige Entwicklung und Schulkindergarten für Geistigbehinderte,Im Klosterhof 10,74245,Läwenstein,07130/10-230,07130/10-259,51123,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung - Berufsschulstufe,11,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
2015,669861,p,3,1,127,127076,Sonnenhofschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Geistige Entwicklung,Sudetenweg 84,74523,Schwäbisch Hall,0791/500-147,0791/500-430,51122,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung,219,0,0,0,77,0,0,0,0,142,0,0,0,0,37,0,0,0,13,0,0,0,0,24,0,0,0,0
2015,669861,p,3,1,127,127076,Sonnenhofschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Geistige Entwicklung,Sudetenweg 84,74523,Schwäbisch Hall,0791/500-147,0791/500-430,51123,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung - Berufsschulstufe,97,0,0,0,0,0,0,0,0,0,97,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0
2015,669897,p,1,2,216,216041,Mooslandschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Geistige Entwicklung und Schulkindergärten für Geistig- und Lernbehinderte,Mooslandstraße 9,77833,Ottersweier,07223/93730,07223/9373-70,51122,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung,75,0,0,0,32,0,0,0,0,43,0,0,0,0,12,0,0,0,5,0,0,0,0,7,0,0,0,0
2015,669897,p,1,2,216,216041,Mooslandschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Geistige Entwicklung und Schulkindergärten für Geistig- und Lernbehinderte,Mooslandstraße 9,77833,Ottersweier,07223/93730,07223/9373-70,51123,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung - Berufsschulstufe,28,0,0,0,0,0,0,0,0,0,28,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0
2015,669933,p,0,2,225,225116,"Schwarzbach-Schule der Johannes-Diakonie Mosbach Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Emotionale und soziale Entwicklung, Geistige Entwicklung, Kärperliche und motorische Entwicklung und Schulkindergarten für Kärp",Am Sonnenrhein 5,74869,Schwarzach,06262/22-360,06262/22-480,51122,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung,23,0,0,0,5,0,0,0,0,18,0,0,0,0,4,0,0,0,1,0,0,0,0,3,0,0,0,0
2015,669933,p,0,2,225,225116,"Schwarzbach-Schule der Johannes-Diakonie Mosbach Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Emotionale und soziale Entwicklung, Geistige Entwicklung, Kärperliche und motorische Entwicklung und Schulkindergarten für Kärp",Am Sonnenrhein 5,74869,Schwarzach,06262/22-360,06262/22-480,51123,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung - Berufsschulstufe,17,0,0,0,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0
2015,669933,p,0,2,225,225116,"Schwarzbach-Schule der Johannes-Diakonie Mosbach Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Emotionale und soziale Entwicklung, Geistige Entwicklung, Kärperliche und motorische Entwicklung und Schulkindergarten für Kärp",Am Sonnenrhein 5,74869,Schwarzach,06262/22-360,06262/22-480,51131,51 - SBBZ,SBBZ Kärperliche und motorische Entwicklung,"SBBZ mit dem Färderschwerpunkt Kärperliche und motorische Entwicklung, Bildungsgang Färderschwerpunkt Lernen",21,0,0,0,6,0,0,0,0,15,0,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,0
2015,669933,p,0,2,225,225116,"Schwarzbach-Schule der Johannes-Diakonie Mosbach Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Emotionale und soziale Entwicklung, Geistige Entwicklung, Kärperliche und motorische Entwicklung und Schulkindergarten für Kärp",Am Sonnenrhein 5,74869,Schwarzach,06262/22-360,06262/22-480,51132,51 - SBBZ,SBBZ Kärperliche und motorische Entwicklung,"SBBZ mit dem Färderschwerpunkt Kärperliche und motorische Entwicklung, Bildungsgang Färderschwerpunkt Geistige Entwicklung",32,0,0,0,11,0,0,0,0,21,0,0,0,0,6,0,0,0,2,0,0,0,0,4,0,0,0,0
2015,669933,p,0,2,225,225116,"Schwarzbach-Schule der Johannes-Diakonie Mosbach Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Emotionale und soziale Entwicklung, Geistige Entwicklung, Kärperliche und motorische Entwicklung und Schulkindergarten für Kärp",Am Sonnenrhein 5,74869,Schwarzach,06262/22-360,06262/22-480,51133,51 - SBBZ,SBBZ Kärperliche und motorische Entwicklung,"SBBZ mit dem Färderschwerpunkt Kärperliche und motorische Entwicklung, Bildungsgang Färderschwerpunkt Geistige Entwicklung - Berufsschulstufe",13,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
2015,669933,p,0,2,225,225116,"Schwarzbach-Schule der Johannes-Diakonie Mosbach Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Emotionale und soziale Entwicklung, Geistige Entwicklung, Kärperliche und motorische Entwicklung und Schulkindergarten für Kärp",Am Sonnenrhein 5,74869,Schwarzach,06262/22-360,06262/22-480,51191,51 - SBBZ,SBBZ Emotionale und soziale Entwicklung,"SBBZ mit dem Färderschwerpunkt Emotionale und soziale Entwicklung, Bildungsgang Färderschwerpunkt Lernen",17,0,0,0,4,0,0,0,0,13,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0
2015,669951,p,0,2,225,225058,"Johannesberg-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Kärperliche und motorische Entwicklung, Geistige Entwicklung und Schulkindergärten für Kärper- und Geistigbehinderte",Neckarburkener Straße 42,74821,Mosbach,06261/88-500,06261/88-647,51122,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung,26,0,0,0,7,0,0,0,0,19,0,0,0,0,5,0,0,0,1,0,0,0,0,4,0,0,0,0
2015,669951,p,0,2,225,225058,"Johannesberg-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Kärperliche und motorische Entwicklung, Geistige Entwicklung und Schulkindergärten für Kärper- und Geistigbehinderte",Neckarburkener Straße 42,74821,Mosbach,06261/88-500,06261/88-647,51123,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung - Berufsschulstufe,25,0,0,0,0,0,0,0,0,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0
2015,669951,p,0,2,225,225058,"Johannesberg-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Kärperliche und motorische Entwicklung, Geistige Entwicklung und Schulkindergärten für Kärper- und Geistigbehinderte",Neckarburkener Straße 42,74821,Mosbach,06261/88-500,06261/88-647,51132,51 - SBBZ,SBBZ Kärperliche und motorische Entwicklung,"SBBZ mit dem Färderschwerpunkt Kärperliche und motorische Entwicklung, Bildungsgang Färderschwerpunkt Geistige Entwicklung",33,0,0,0,14,0,0,0,0,19,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0
2015,669951,p,0,2,225,225058,"Johannesberg-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Kärperliche und motorische Entwicklung, Geistige Entwicklung und Schulkindergärten für Kärper- und Geistigbehinderte",Neckarburkener Straße 42,74821,Mosbach,06261/88-500,06261/88-647,51133,51 - SBBZ,SBBZ Kärperliche und motorische Entwicklung,"SBBZ mit dem Färderschwerpunkt Kärperliche und motorische Entwicklung, Bildungsgang Färderschwerpunkt Geistige Entwicklung - Berufsschulstufe",18,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0
2015,669987,p,1,2,235,235008,Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen und geistige Entwicklung Burghalde Unterlengenhardt,Burghaldenweg 61,75378,Bad Liebenzell,07052/402-0,07052/402-140,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,11,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,669987,p,1,2,235,235008,Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen und geistige Entwicklung Burghalde Unterlengenhardt,Burghaldenweg 61,75378,Bad Liebenzell,07052/402-0,07052/402-140,51122,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung,22,0,0,0,10,0,0,0,0,12,0,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,0
2015,669987,p,1,2,235,235008,Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen und geistige Entwicklung Burghalde Unterlengenhardt,Burghaldenweg 61,75378,Bad Liebenzell,07052/402-0,07052/402-140,51123,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung - Berufsschulstufe,18,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
2015,670023,p,0,2,226,226098,Tom-Mutters-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Geistige Entwicklung und Kärperliche und motorische Entwicklung,Parkstraße 4,69168,Wiesloch,06222/58821-0,06222/58821-6,51122,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung,38,0,0,0,7,0,0,0,0,31,0,0,0,0,7,0,0,0,2,0,0,0,0,5,0,0,0,0
2015,670023,p,0,2,226,226098,Tom-Mutters-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Geistige Entwicklung und Kärperliche und motorische Entwicklung,Parkstraße 4,69168,Wiesloch,06222/58821-0,06222/58821-6,51123,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung - Berufsschulstufe,19,0,0,0,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0
2015,670023,p,0,2,226,226098,Tom-Mutters-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Geistige Entwicklung und Kärperliche und motorische Entwicklung,Parkstraße 4,69168,Wiesloch,06222/58821-0,06222/58821-6,51132,51 - SBBZ,SBBZ Kärperliche und motorische Entwicklung,"SBBZ mit dem Färderschwerpunkt Kärperliche und motorische Entwicklung, Bildungsgang Färderschwerpunkt Geistige Entwicklung",33,0,0,0,20,0,0,0,0,13,0,0,0,0,6,0,0,0,4,0,0,0,0,2,0,0,0,0
2015,670023,p,0,2,226,226098,Tom-Mutters-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Geistige Entwicklung und Kärperliche und motorische Entwicklung,Parkstraße 4,69168,Wiesloch,06222/58821-0,06222/58821-6,51133,51 - SBBZ,SBBZ Kärperliche und motorische Entwicklung,"SBBZ mit dem Färderschwerpunkt Kärperliche und motorische Entwicklung, Bildungsgang Färderschwerpunkt Geistige Entwicklung - Berufsschulstufe",7,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,670062,p,0,3,326,326017,Bregtalschule Private Heimschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Geistige Entwicklung,Dilgerhofweg 13,78120,Furtwangen im Schwarzwald,07723/9321-0,07723/932199,51122,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung,40,0,0,0,12,0,0,0,0,28,0,0,0,0,7,0,0,0,2,0,0,0,0,5,0,0,0,0
2015,670062,p,0,3,326,326017,Bregtalschule Private Heimschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Geistige Entwicklung,Dilgerhofweg 13,78120,Furtwangen im Schwarzwald,07723/9321-0,07723/932199,51123,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung - Berufsschulstufe,20,0,0,0,0,0,0,0,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0
2015,670170,p,0,3,335,335097,Haus am Mühlebach Privates Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Geistige Entwicklung am Heim und Schulkindergarten für Geistigbehinderte Haus am Mühlebach,Austraße 2,78259,Mühlhausen-Ehingen,07733/503570,07733/503579,51122,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung,30,0,0,0,9,0,0,0,0,21,0,0,0,0,4,0,0,0,1,0,0,0,0,3,0,0,0,0
2015,670170,p,0,3,335,335097,Haus am Mühlebach Privates Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Geistige Entwicklung am Heim und Schulkindergarten für Geistigbehinderte Haus am Mühlebach,Austraße 2,78259,Mühlhausen-Ehingen,07733/503570,07733/503579,51123,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung - Berufsschulstufe,17,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
